Nombre;Longitud;Latitud;Fecha;SO2;NO;NO2;PM10;PM25;CO;O3;BEN
Paseig dels Molins;2.443254;41.54716;2015-07-11;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;5. MUY BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-07-12;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;4. BAJO;;4. BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-07-13;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;5. MUY BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-07-14;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;4. BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-07-15;5. MUY BAJO;5. MUY BAJO;2. ALTO;3. MEDIO;;5. MUY BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-07-16;5. MUY BAJO;5. MUY BAJO;3. MEDIO;4. BAJO;;5. MUY BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-07-17;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;4. BAJO;;5. MUY BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-07-18;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;5. MUY BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-07-19;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;4. BAJO;;5. MUY BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-07-20;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;5. MUY BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-07-21;5. MUY BAJO;5. MUY BAJO;3. MEDIO;3. MEDIO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-07-22;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;3. MEDIO;2. ALTO;
Paseig dels Molins;2.443254;41.54716;2015-07-23;5. MUY BAJO;5. MUY BAJO;3. MEDIO;4. BAJO;;5. MUY BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-07-24;5. MUY BAJO;5. MUY BAJO;3. MEDIO;4. BAJO;;4. BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-07-25;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-07-26;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;5. MUY BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-07-27;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;5. MUY BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-07-28;5. MUY BAJO;5. MUY BAJO;3. MEDIO;4. BAJO;;5. MUY BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-07-29;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;5. MUY BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-07-30;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;4. BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-07-31;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;5. MUY BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-08-01;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-08-02;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;5. MUY BAJO;2. ALTO;
Paseig dels Molins;2.443254;41.54716;2015-08-03;5. MUY BAJO;5. MUY BAJO;3. MEDIO;4. BAJO;;5. MUY BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-08-04;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;4. BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-08-05;5. MUY BAJO;5. MUY BAJO;3. MEDIO;4. BAJO;;5. MUY BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-08-06;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-08-07;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-08-08;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;2. ALTO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-08-09;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;4. BAJO;;5. MUY BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-08-10;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;4. BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-08-11;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;5. MUY BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-08-12;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;4. BAJO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-08-13;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-08-14;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;4. BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-08-15;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-08-16;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;5. MUY BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-08-17;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;4. BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-08-18;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;4. BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-08-19;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;5. MUY BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-08-20;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;5. MUY BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-08-21;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-08-22;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-08-23;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-08-24;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;4. BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-08-25;5. MUY BAJO;5. MUY BAJO;3. MEDIO;5. MUY BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-08-26;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;5. MUY BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-08-27;5. MUY BAJO;5. MUY BAJO;3. MEDIO;5. MUY BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-08-28;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-08-29;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;4. BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-08-30;5. MUY BAJO;5. MUY BAJO;3. MEDIO;4. BAJO;;4. BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-08-31;5. MUY BAJO;5. MUY BAJO;4. BAJO;3. MEDIO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-01;5. MUY BAJO;5. MUY BAJO;3. MEDIO;4. BAJO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-02;5. MUY BAJO;5. MUY BAJO;3. MEDIO;5. MUY BAJO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-03;5. MUY BAJO;5. MUY BAJO;3. MEDIO;5. MUY BAJO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-04;5. MUY BAJO;5. MUY BAJO;2. ALTO;5. MUY BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-09-05;5. MUY BAJO;5. MUY BAJO;3. MEDIO;5. MUY BAJO;;4. BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-09-06;5. MUY BAJO;5. MUY BAJO;3. MEDIO;5. MUY BAJO;;4. BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-07;5. MUY BAJO;5. MUY BAJO;2. ALTO;5. MUY BAJO;;4. BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-08;5. MUY BAJO;5. MUY BAJO;1. MUY ALTO;5. MUY BAJO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-09;5. MUY BAJO;5. MUY BAJO;2. ALTO;5. MUY BAJO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-10;5. MUY BAJO;5. MUY BAJO;2. ALTO;4. BAJO;;2. ALTO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-09-11;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-09-12;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-13;5. MUY BAJO;5. MUY BAJO;3. MEDIO;4. BAJO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-14;5. MUY BAJO;5. MUY BAJO;3. MEDIO;5. MUY BAJO;;4. BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-09-15;5. MUY BAJO;5. MUY BAJO;2. ALTO;5. MUY BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-09-16;5. MUY BAJO;5. MUY BAJO;2. ALTO;3. MEDIO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-17;5. MUY BAJO;5. MUY BAJO;3. MEDIO;4. BAJO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-18;5. MUY BAJO;5. MUY BAJO;2. ALTO;5. MUY BAJO;;4. BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-19;5. MUY BAJO;5. MUY BAJO;3. MEDIO;5. MUY BAJO;;4. BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-20;5. MUY BAJO;5. MUY BAJO;3. MEDIO;5. MUY BAJO;;4. BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-21;5. MUY BAJO;5. MUY BAJO;1. MUY ALTO;5. MUY BAJO;;4. BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-22;5. MUY BAJO;;;5. MUY BAJO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-23;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;4. BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-09-24;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-09-25;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;5. MUY BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-26;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;2. ALTO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-27;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-09-28;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;4. BAJO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-29;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;2. ALTO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-09-30;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;4. BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-10-01;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;4. BAJO;;4. BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-10-02;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;3. MEDIO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-10-03;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;5. MUY BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-10-04;;;;;;;;
Paseig dels Molins;2.443254;41.54716;2015-10-05;5. MUY BAJO;4. BAJO;1. MUY ALTO;2. ALTO;;3. MEDIO;5. MUY BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-06;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-07;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;4. BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-08;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-09;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-10;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;4. BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-11;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;4. BAJO;;4. BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-12;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;4. BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-13;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;3. MEDIO;5. MUY BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-14;5. MUY BAJO;5. MUY BAJO;3. MEDIO;4. BAJO;;3. MEDIO;5. MUY BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-15;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-16;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;4. BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-17;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-18;5. MUY BAJO;5. MUY BAJO;3. MEDIO;5. MUY BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-19;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;3. MEDIO;5. MUY BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-20;5. MUY BAJO;5. MUY BAJO;4. BAJO;4. BAJO;;2. ALTO;5. MUY BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-21;5. MUY BAJO;5. MUY BAJO;3. MEDIO;4. BAJO;;3. MEDIO;5. MUY BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-22;5. MUY BAJO;5. MUY BAJO;2. ALTO;4. BAJO;;3. MEDIO;5. MUY BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-23;5. MUY BAJO;5. MUY BAJO;2. ALTO;4. BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-24;5. MUY BAJO;5. MUY BAJO;1. MUY ALTO;4. BAJO;;2. ALTO;5. MUY BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-25;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-26;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-27;5. MUY BAJO;5. MUY BAJO;3. MEDIO;5. MUY BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-28;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;5. MUY BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-29;5. MUY BAJO;5. MUY BAJO;2. ALTO;5. MUY BAJO;;5. MUY BAJO;5. MUY BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-30;5. MUY BAJO;5. MUY BAJO;2. ALTO;5. MUY BAJO;;4. BAJO;5. MUY BAJO;
Paseig dels Molins;2.443254;41.54716;2015-10-31;5. MUY BAJO;5. MUY BAJO;4. BAJO;5. MUY BAJO;;5. MUY BAJO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-11-01;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;5. MUY BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-11-02;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;5. MUY BAJO;3. MEDIO;
Paseig dels Molins;2.443254;41.54716;2015-11-03;5. MUY BAJO;5. MUY BAJO;3. MEDIO;4. BAJO;;3. MEDIO;4. BAJO;
Paseig dels Molins;2.443254;41.54716;2015-11-04;5. MUY BAJO;5. MUY BAJO;2. ALTO;5. MUY BAJO;;4. BAJO;5. MUY BAJO;
Paseig dels Molins;2.443254;41.54716;2015-11-05;5. MUY BAJO;4. BAJO;2. ALTO;4. BAJO;;4. BAJO;5. MUY BAJO;
Paseig dels Molins;2.443254;41.54716;2015-11-06;5. MUY BAJO;3. MEDIO;1. MUY ALTO;4. BAJO;;3. MEDIO;5. MUY BAJO;
Paseig dels Molins;2.443254;41.54716;2015-11-07;5. MUY BAJO;3. MEDIO;1. MUY ALTO;4. BAJO;;3. MEDIO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-01;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;;;2. ALTO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-02;5. MUY BAJO;4. BAJO;1. MUY ALTO;;;3. MEDIO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-03;5. MUY BAJO;4. BAJO;2. ALTO;;;3. MEDIO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-04;5. MUY BAJO;4. BAJO;2. ALTO;;;4. BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-05;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;;;3. MEDIO;;
Pare Alegre;2.007401;41.556115;2015-01-06;5. MUY BAJO;4. BAJO;2. ALTO;;;3. MEDIO;;
Pare Alegre;2.007401;41.556115;2015-01-07;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;4. BAJO;;3. MEDIO;;
Pare Alegre;2.007401;41.556115;2015-01-08;5. MUY BAJO;3. MEDIO;2. ALTO;5. MUY BAJO;;5. MUY BAJO;;
Pare Alegre;2.007401;41.556115;2015-01-09;5. MUY BAJO;4. BAJO;3. MEDIO;5. MUY BAJO;;3. MEDIO;;
Pare Alegre;2.007401;41.556115;2015-01-10;5. MUY BAJO;3. MEDIO;1. MUY ALTO;;;3. MEDIO;;
Pare Alegre;2.007401;41.556115;2015-01-11;5. MUY BAJO;4. BAJO;2. ALTO;;;4. BAJO;;
Pare Alegre;2.007401;41.556115;2015-01-12;5. MUY BAJO;2. ALTO;1. MUY ALTO;3. MEDIO;;3. MEDIO;;
Pare Alegre;2.007401;41.556115;2015-01-13;5. MUY BAJO;2. ALTO;1. MUY ALTO;4. BAJO;;2. ALTO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-14;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;;;5. MUY BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-15;5. MUY BAJO;2. ALTO;1. MUY ALTO;2. ALTO;;4. BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-16;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;5. MUY BAJO;;3. MEDIO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-17;5. MUY BAJO;4. BAJO;3. MEDIO;;;3. MEDIO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-18;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;3. MEDIO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-19;5. MUY BAJO;3. MEDIO;1. MUY ALTO;5. MUY BAJO;;3. MEDIO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-20;5. MUY BAJO;4. BAJO;2. ALTO;5. MUY BAJO;;4. BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-21;5. MUY BAJO;3. MEDIO;2. ALTO;5. MUY BAJO;;4. BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-22;5. MUY BAJO;3. MEDIO;1. MUY ALTO;5. MUY BAJO;;3. MEDIO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-23;5. MUY BAJO;4. BAJO;2. ALTO;5. MUY BAJO;;3. MEDIO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-24;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;3. MEDIO;4. BAJO;
Pare Alegre;2.007401;41.556115;2015-01-25;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;4. BAJO;4. BAJO;
Pare Alegre;2.007401;41.556115;2015-01-26;5. MUY BAJO;3. MEDIO;1. MUY ALTO;5. MUY BAJO;;3. MEDIO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-27;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;4. BAJO;;3. MEDIO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-28;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;4. BAJO;;4. BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-29;5. MUY BAJO;5. MUY BAJO;3. MEDIO;5. MUY BAJO;;5. MUY BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-01-30;5. MUY BAJO;5. MUY BAJO;2. ALTO;5. MUY BAJO;;5. MUY BAJO;4. BAJO;
Pare Alegre;2.007401;41.556115;2015-01-31;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;5. MUY BAJO;4. BAJO;
Pare Alegre;2.007401;41.556115;2015-02-01;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;5. MUY BAJO;4. BAJO;
Pare Alegre;2.007401;41.556115;2015-02-02;5. MUY BAJO;2. ALTO;1. MUY ALTO;;;5. MUY BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-03;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;;;5. MUY BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-04;5. MUY BAJO;5. MUY BAJO;2. ALTO;;;5. MUY BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-05;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;5. MUY BAJO;;5. MUY BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-06;5. MUY BAJO;4. BAJO;1. MUY ALTO;5. MUY BAJO;;5. MUY BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-07;5. MUY BAJO;4. BAJO;1. MUY ALTO;4. BAJO;;5. MUY BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-08;5. MUY BAJO;5. MUY BAJO;4. BAJO;;;5. MUY BAJO;4. BAJO;
Pare Alegre;2.007401;41.556115;2015-02-09;5. MUY BAJO;2. ALTO;1. MUY ALTO;;;5. MUY BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-10;5. MUY BAJO;2. ALTO;1. MUY ALTO;3. MEDIO;;5. MUY BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-11;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;3. MEDIO;;2. ALTO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-12;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;2. ALTO;;2. ALTO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-13;5. MUY BAJO;2. ALTO;1. MUY ALTO;4. BAJO;;3. MEDIO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-14;5. MUY BAJO;4. BAJO;1. MUY ALTO;;;5. MUY BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-15;5. MUY BAJO;3. MEDIO;2. ALTO;;;5. MUY BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-16;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;3. MEDIO;;4. BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-17;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;4. BAJO;;4. BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-18;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;4. BAJO;;5. MUY BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-19;5. MUY BAJO;1. MUY ALTO;1. MUY ALTO;2. ALTO;;3. MEDIO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-20;5. MUY BAJO;3. MEDIO;1. MUY ALTO;4. BAJO;;3. MEDIO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-21;5. MUY BAJO;4. BAJO;1. MUY ALTO;;;3. MEDIO;4. BAJO;
Pare Alegre;2.007401;41.556115;2015-02-22;5. MUY BAJO;5. MUY BAJO;3. MEDIO;;;5. MUY BAJO;4. BAJO;
Pare Alegre;2.007401;41.556115;2015-02-23;5. MUY BAJO;4. BAJO;2. ALTO;;;5. MUY BAJO;5. MUY BAJO;
Pare Alegre;2.007401;41.556115;2015-02-24;5. MUY BAJO;5. MUY BAJO;3. MEDIO;5. MUY BAJO;;5. MUY BAJO;4. BAJO;
